X,Y,Z,Vp,Vs,ro,E,Vp_Vs,Pr
5,-4,0,4328.64,2446.34,2536.385321,38414225790,1.769435156,0.265357446
6,-4,0,4288.16,2454.52,2527.100917,38255888452,1.747046266,0.256355545
7,-4,0,4265.48,2471.3,2521.899083,38423804050,1.726006555,0.247359736
8,-4,0,4258.86,2490.24,2520.380734,38768977247,1.710220702,0.240240153
9,-4,0,4267.74,2509.14,2522.417431,39252599391,1.700877592,0.23586684
10,-4,0,4291.72,2522.5,2527.917431,39765817013,1.701375619,0.236103055
11,-4,0,4324.5,2529.46,2535.43578,40230205840,1.709653444,0.239978092
12,-4,0,4363.46,2527.7,2544.37156,40559419105,1.726257072,0.247470089
13,-4,0,4409.92,2515.98,2555.027523,40716002119,1.75276433,0.258708546
14,-4,0,4452.4,2496.14,2564.770642,40616122537,1.783714055,0.270814178
15,-4,0,4491.872,2468.476,2573.823853,40264300302,1.819694419,0.283670383
16,-4,0,4521.89,2437.93,2580.708716,39729895333,1.854807152,0.295107963
17,-4,0,4534.772,2409.928,2583.663303,39110131021,1.88170435,0.303212459
18,-4,0,4528.838345,2387.198897,2582.302373,38485600323,1.897134902,0.307627259
19,-4,0,4506.855098,2369.981961,2577.260344,37894848424,1.901641098,0.308885952
20,-4,0,4474.062857,2357.771429,2569.739187,37363540006,1.897581251,0.307752541
21,-4,0,4411.697714,2361.004571,2555.435256,37017333827,1.868568053,0.299321431
22,-4,0,4347.408571,2370.3,2540.690039,36784964567,1.834117441,0.288492896
23,-4,0,4275.412857,2388.05,2524.177261,36657135580,1.790336407,0.273273935
24,-4,0,4214.120225,2408.734551,2510.119318,36624155861,1.749516244,0.257376611
-24,-3,0,4267.86,2482.02,2522.444954,38676455392,1.719510721,0.244469962
-23,-3,0,4233.42,2479.74,2514.545872,38310465849,1.707203175,0.238841027
-22,-3,0,4205.164,2483.46,2508.065138,38121415932,1.693268263,0.232213258
-21,-3,0,4184.66,2492.74,2503.362385,38110343301,1.678739058,0.22499743
-20,-3,0,4173.36,2504.48,2500.770642,38229231320,1.666357887,0.218587088
-19,-3,0,4173.64,2518.88,2500.834862,38511012824,1.656942768,0.213542453
-18,-3,0,4183.72,2531.1,2503.146789,38851005275,1.652925605,0.211343572
-17,-3,0,4205.26,2540.84,2508.087156,39265927217,1.655066828,0.212519137
-16,-3,0,4238.74,2546.18,2515.766055,39721962017,1.664744833,0.217733457
-15,-3,0,4280.74,2544.86,2525.399083,40126076639,1.682112179,0.226701491
-14,-3,0,4329.46,2536.54,2536.573394,40431196462,1.706836872,0.238670328
-13,-3,0,4386.8,2521.76,2549.724771,40640563550,1.739578707,0.253224623
-12,-3,0,4442.38,2503.36,2562.472477,40703340233,1.774566982,0.267343168
-11,-3,0,4498.48,2483.4,2575.33945,40686123505,1.811419828,0.280821129
-10,-3,0,4551.4,2466.56,2587.477064,40680243472,1.845241956,0.292092693
-9,-3,0,4598.26,2454.08,2598.224771,40711354878,1.873720498,0.300862544
-8,-3,0,4633.872,2448.292,2606.392661,40819133797,1.892695806,0.306373969
-7,-3,0,4658.54,2449.1,2612.050459,41017831599,1.902143645,0.309025489
-6,-3,0,4670.9,2455.64,2614.885321,41281659168,1.902111059,0.309016447
-5,-3,0,4672.952,2467.468,2615.355963,41613835783,1.893824763,0.306693974
-4,-3,0,4667.12,2482.16,2614.018349,41963661320,1.880265575,0.302792352
-3,-3,0,4656.48,2496.24,2611.577982,42257317183,1.865397558,0.29836336
-2,-3,0,4641.96,2505.2,2608.247706,42381179060,1.852929906,0.294521891
-1,-3,0,4621.16,2507.72,2603.477064,42283399122,1.842773515,0.291302684
0,-3,0,4592.62,2501.34,2596.931193,41892150207,1.83606387,0.289130125
1,-3,0,4552.708,2487.532,2587.777064,41223199256,1.830210827,0.287204312
2,-3,0,4501.64,2470.84,2576.06422,40400207893,1.82190672,0.284421811
3,-3,0,4441.48,2454.12,2562.266055,39513301754,1.809805551,0.280258043
4,-3,0,4383.98,2443.42,2549.077982,38798358395,1.794198296,0.274688256
5,-3,0,4332.08,2440.74,2537.174312,38314394035,1.774904332,0.267472726
6,-3,0,4296.9,2447.82,2529.105505,38181288161,1.755398681,0.259779904
7,-3,0,4279.62,2463.26,2525.142202,38374376648,1.737380544,0.25229022
8,-3,0,4276.14,2481.02,2524.344037,38730312522,1.723541124,0.2462694
9,-3,0,4285.64,2498.78,2526.522936,39200918048,1.715092965,0.242472985
10,-3,0,4307.4,2511.56,2531.513761,39680240555,1.715029703,0.242444199
11,-3,0,4336.14,2518.72,2538.105505,40105573686,1.721564922,0.245389744
12,-3,0,4370.4,2518.12,2545.963303,40408525426,1.735580512,0.251520658
13,-3,0,4411.42,2508.52,2555.37156,40556019246,1.758574777,0.261061108
14,-3,0,4448.48,2491.6,2563.87156,40474284472,1.785390913,0.271441184
15,-3,0,4481.588,2467.516,2571.465138,40159047524,1.816234626,0.28248653
16,-3,0,4503.4784,2440.5976,2576.485872,39659126599,1.845235937,0.292090772
17,-3,0,4505.910268,2415.115625,2577.043639,39035142765,1.865712027,0.298458723
18,-3,0,4489.647502,2395.194267,2573.313647,38415538128,1.874439816,0.301076148
19,-3,0,4468.764808,2378.948084,2568.524039,37860167111,1.878462518,0.302263797
20,-3,0,4428.988075,2369.206644,2559.400935,37339983704,1.869397119,0.299570728
21,-3,0,4379.649339,2365.386344,2548.084711,36898872532,1.851557717,0.294091749
22,-3,0,4322.426667,2373.964444,2534.960245,36688170195,1.820763018,0.284033881
23,-3,0,4260.022222,2390.755556,2520.647299,36598054527,1.781872769,0.270122401
24,-3,0,4194.783013,2411.242377,2505.684177,36515850399,1.739677045,0.253266288
-24,-2,0,4262.2,2491.7,2521.146789,38831134496,1.710559056,0.240396256
-23,-2,0,4236.66,2489.52,2515.288991,38545534943,1.701797937,0.236303084
-22,-2,0,4215.988,2493.12,2510.547706,38422830733,1.691048967,0.231131712
-21,-2,0,4201.62,2501.86,2507.252294,38459869859,1.679398527,0.225331985
-20,-2,0,4194.76,2512.62,2505.678899,38605486452,1.669476483,0.220225209
-19,-2,0,4198.84,2525.58,2506.614679,38901860258,1.662525044,0.216551604
-18,-2,0,4212.44,2535.68,2509.733945,39240677245,1.661266406,0.215877784
-17,-2,0,4237.9,2542.66,2515.573394,39643140554,1.666719105,0.218777651
-16,-2,0,4275.58,2544.84,2524.215596,40073439690,1.680097766,0.225685971
-15,-2,0,4322.0,2539.82,2534.862385,40429480341,1.701695396,0.236254539
-14,-2,0,4373.72,2528.36,2546.724771,40669585598,1.729864418,0.249050269
-13,-2,0,4432.22,2511.46,2560.142202,40807052515,1.764798165,0.263538884
-12,-2,0,4486.42,2492.7,2572.573394,40816359563,1.799823485,0.276722377
-11,-2,0,4538.74,2474.0,2584.573394,40770959483,1.834575586,0.28864317
-10,-2,0,4586.44,2459.7,2595.513761,40769585160,1.864633898,0.298131471
-9,-2,0,4627.26,2450.42,2604.876147,40827576347,1.888353833,0.305135096
-8,-2,0,4657.18,2447.808,2611.738532,40973564915,1.902592033,0.309149848
-7,-2,0,4676.5,2451.48,2616.169725,41209906627,1.90762315,0.310536166
-6,-2,0,4684.42,2459.58,2617.986239,41484820487,1.904560941,0.309694351
-5,-2,0,4682.616,2471.804,2617.572477,41800925560,1.89441234,0.306860181
-4,-2,0,4673.48,2485.7,2615.477064,42105799509,1.880146438,0.3027575
-3,-2,0,4659.82,2498.2,2612.344037,42334865180,1.865270995,0.298324959
-2,-2,0,4642.636,2505.888,2608.402752,42404530734,1.852690942,0.294447089
-1,-2,0,4619.58,2507.68,2603.114679,42269846574,1.842172845,0.291109695
0,-2,0,4588.66,2500.7,2596.022936,41844246529,1.834950214,0.28876592
1,-2,0,4546.4,2486.38,2586.330275,41144056425,1.828521787,0.286643173
2,-2,0,4493.98,2469.28,2574.307339,40300893940,1.819955615,0.283759325
3,-2,0,4433.82,2452.1,2560.509174,39403618496,1.808172587,0.279686001
4,-2,0,4379.74,2441.0,2548.105505,38707233249,1.794240066,0.274703473
5,-2,0,4333.78,2437.74,2537.56422,38259368766,1.777785982,0.268574553
6,-2,0,4304.6,2443.94,2530.87156,38159054179,1.761336203,0.262165838
7,-2,0,4292.4,2458.24,2528.073394,38375038759,1.746127311,0.255973832
8,-2,0,4291.48,2474.78,2527.862385,38732160987,1.734085454,0.250878448
9,-2,0,4301.06,2491.28,2530.059633,39180042930,1.726445843,0.247553191
10,-2,0,4320.64,2503.06,2534.550459,39617415388,1.726143201,0.247419939
11,-2,0,4345.88,2509.88,2540.33945,39999642087,1.731509076,0.24976524
12,-2,0,4376.22,2509.78,2547.298165,40272299232,1.743666776,0.254946866
13,-2,0,4412.72,2501.8,2555.669725,40410604079,1.763818051,0.2631515
14,-2,0,4445.26,2487.3,2563.133028,40344236376,1.787182889,0.272108099
15,-2,0,4473.112,2466.256,2569.521101,40060671635,1.813725745,0.281621347
16,-2,0,4488.365263,2442.332632,2573.019556,39587959510,1.83773709,0.289675384
17,-2,0,4479.304341,2420.046028,2570.941363,38964302708,1.850917003,0.293890396
18,-2,0,4462.600627,2401.586272,2567.110236,38382073646,1.858188764,0.296156779
19,-2,0,4431.851675,2389.334072,2560.057724,37856787036,1.854848063,0.295120704
20,-2,0,4400.125624,2377.632302,2552.781106,37342250669,1.850633347,0.29380115
21,-2,0,4356.448927,2370.193223,2542.763515,36848025434,1.838014253,0.28976548
22,-2,0,4304.231515,2378.054949,2530.787045,36647769209,1.809979839,0.280318952
23,-2,0,4248.49899,2393.120202,2518.004355,36559961662,1.775296948,0.267623358
24,-2,0,4196.983838,2411.436882,2506.188954,36538625207,1.740449385,0.253593113
-24,-1,0,4264.22,2500.7,2521.610092,39040939054,1.705210541,0.237910189
-23,-1,0,4247.08,2498.46,2517.678899,38831126723,1.699879126,0.2353922
-22,-1,0,4233.504,2501.644,2514.565138,38766966418,1.692288751,0.231736805
-21,-1,0,4225.0,2509.62,2512.614679,38847305953,1.683521808,0.227408381
-20,-1,0,4222.76,2518.9,2512.100917,39012764849,1.676430188,0.223820713
-19,-1,0,4230.86,2529.86,2513.958716,39314839296,1.672369222,0.221730429
-18,-1,0,4248.5,2537.32,2518.004587,39644760721,1.67440449,0.222781341
-17,-1,0,4278.4,2541.16,2524.862385,40025966823,1.683640542,0.227467782
-16,-1,0,4320.6,2540.02,2534.541284,40420104876,1.701010228,0.235929784
-15,-1,0,4371.0,2531.56,2546.100917,40716014150,1.726603359,0.247622498
-14,-1,0,4424.2,2517.7,2558.302752,40882821374,1.75723875,0.260523556
-13,-1,0,4481.06,2499.76,2571.344037,40944110509,1.792596089,0.274103265
-12,-1,0,4530.76,2481.44,2582.743119,40895594181,1.825859179,0.285753622
-11,-1,0,4575.98,2464.6,2593.114679,40817458738,1.856682626,0.29569074
-10,-1,0,4615.22,2453.04,2602.114679,40808828922,1.881428758,0.303132103
-9,-1,0,4647.4,2446.94,2609.495413,40880456713,1.899270109,0.308225363
-8,-1,0,4669.56,2447.116,2614.577982,41043184458,1.908189068,0.310691072
-7,-1,0,4682.22,2453.1,2617.481651,41294320585,1.90869512,0.310829415
-6,-1,0,4685.48,2462.28,2618.229358,41565260131,1.902903,0.309236016
-5,-1,0,4680.496,2474.336,2617.086239,41853420228,1.891616983,0.306067362
-4,-1,0,4669.12,2487.26,2614.477064,42114695962,1.877214284,0.301896521
-3,-1,0,4653.42,2498.42,2610.876147,42291475891,1.862545129,0.29749496
-2,-1,0,4634.312,2505.312,2606.493578,42324231678,1.849794357,0.293536807
-1,-1,0,4609.1,2507.02,2600.711009,42169562864,1.838477555,0.289915942
0,-1,0,4575.8,2500.0,2593.073394,41723863596,1.83032,0.287240498
1,-1,0,4531.592,2485.7,2582.933945,41009151678,1.82306473,0.284813423
2,-1,0,4478.92,2468.72,2570.853211,40167445949,1.814268123,0.281808866
3,-1,0,4420.78,2451.46,2557.518349,39284405874,1.803325365,0.277973395
4,-1,0,4372.08,2440.48,2546.348624,38633496693,1.791483643,0.273695613
5,-1,0,4333.8,2437.16,2537.568807,38246182989,1.778217269,0.268738715
6,-1,0,4311.3,2442.84,2532.408257,38190240538,1.764872034,0.263568038
7,-1,0,4303.94,2456.1,2530.720183,38426657614,1.752347217,0.258538183
8,-1,0,4305.26,2471.24,2531.022936,38775753863,1.742145643,0.25430838
9,-1,0,4314.6,2486.14,2533.165138,39189070451,1.735461398,0.251469593
10,-1,0,4332.1,2496.68,2537.178899,39580378339,1.735144272,0.251333554
11,-1,0,4354.34,2502.68,2542.279817,39914968593,1.739870858,0.25334837
12,-1,0,4381.38,2502.58,2548.481651,40153864846,1.750745231,0.257882013
13,-1,0,4414.08,2495.54,2555.981651,40275720499,1.768787517,0.265104848
14,-1,0,4442.74,2482.86,2562.555046,40216773131,1.789363879,0.272915453
15,-1,0,4466.024,2464.588,2567.895413,39963359997,1.812077313,0.281049788
16,-1,0,4476.026316,2443.575789,2570.189522,39524494600,1.831752604,0.287714404
17,-1,0,4459.897035,2423.706199,2566.490146,38910734653,1.840114547,0.29044615
18,-1,0,4434.648495,2409.547359,2560.699196,38373880677,1.840448779,0.290554135
19,-1,0,4405.413442,2397.049775,2553.993909,37852670589,1.837848128,0.289711487
20,-1,0,4370.438779,2384.421218,2545.972197,37290505662,1.832913894,0.288097284
21,-1,0,4330.25394,2375.479239,2536.755491,36781716898,1.822896984,0.284756768
22,-1,0,4286.036364,2382.145455,2526.613845,36604107449,1.799233693,0.276510531
23,-1,0,4236.975758,2395.484848,2515.361412,36520491063,1.768734108,0.265083997
24,-1,0,4199.184663,2411.631388,2506.69373,36561387245,1.7412216,0.253919165
-24,0,0,4273.2,2507.28,2523.669725,39265418635,1.704317029,0.237490991
-23,0,0,4263.16,2504.8,2521.366972,39117407792,1.701996167,0.236396887
-22,0,0,4255.628,2507.244,2519.63945,39096553303,1.697333008,0.234175372
-21,0,0,4252.34,2514.04,2518.885321,39206145381,1.69143689,0.231321289
-20,0,0,4254.54,2521.48,2519.389908,39381596803,1.687318559,0.229297179
-19,0,0,4266.6,2530.2,2522.155963,39681213815,1.68626986,0.228777672
-18,0,0,4288.24,2534.94,2527.119266,39994455004,1.691653451,0.231427024
-17,0,0,4322.24,2535.8,2534.917431,40345396756,1.704487736,0.237571166
-16,0,0,4367.78,2532.02,2545.362385,40696183442,1.72501797,0.246923475
-15,0,0,4420.28,2521.2,2557.40367,40929518153,1.753244487,0.258904411
-14,0,0,4472.72,2505.98,2569.431193,41024706706,1.784818714,0.271227549
-13,0,0,4525.3,2488.0,2581.490826,41016394152,1.818850482,0.283382592
-12,0,0,4568.24,2470.64,2591.33945,40913719551,1.849010783,0.29328942
-11,0,0,4604.4,2455.76,2599.633028,40800547855,1.874938919,0.301224137
-10,0,0,4633.5,2446.64,2606.307339,40772690362,1.893821731,0.306693115
-9,0,0,4655.5,2443.04,2611.353211,40834126007,1.905617591,0.30998552
-8,0,0,4669.176,2445.38,2614.489908,40993820941,1.90938668,0.311018205
-7,0,0,4675.16,2452.94,2615.862385,41239630954,1.905941442,0.310074613
-6,0,0,4674.22,2462.62,2615.646789,41492994619,1.898067911,0.307888985
-5,0,0,4666.88,2474.144,2613.963303,41747891656,1.88626046,0.304533152
-4,0,0,4654.18,2486.18,2611.050459,41973263826,1.872020529,0.300356233
-3,0,0,4637.42,2496.34,2607.206422,42113227663,1.857687655,0.296001917
-2,0,0,4616.804,2502.928,2602.477982,42124463012,1.84456125,0.291875329
-1,0,0,4589.7,2505.0,2596.261468,41962848416,1.832215569,0.287867181
0,0,0,4554.64,2498.68,2588.220183,41520678466,1.822818448,0.284730235
1,0,0,4509.624,2485.18,2577.895413,40820080853,1.814606588,0.281925751
2,0,0,4458.46,2468.94,2566.16055,40008935544,1.805819501,0.278857354
3,0,0,4404.42,2452.4,2553.766055,39175649409,1.795963138,0.27532973
4,0,0,4362.14,2441.98,2544.068807,38588388091,1.786312746,0.271784663
5,0,0,4331.84,2438.94,2537.119266,38271086705,1.776115854,0.267937021
6,0,0,4315.86,2444.22,2533.454128,38259561958,1.765741218,0.263910628
7,0,0,4312.76,2456.26,2532.743119,38505595435,1.755823895,0.259952092
8,0,0,4316.06,2469.86,2533.5,38839352195,1.747491761,0.256540237
9,0,0,4325.28,2483.1,2535.614679,39216455018,1.741887157,0.254199606
10,0,0,4341.22,2492.24,2539.270642,39562751824,1.741894842,0.254202841
11,0,0,4361.3,2497.14,2543.876147,39851850114,1.746518017,0.256136244
12,0,0,4385.8,2496.56,2549.495413,40054333617,1.75673727,0.260321266
13,0,0,4415.44,2489.96,2556.293578,40156165043,1.773297563,0.266854578
14,0,0,4440.68,2478.56,2562.082569,40096534574,1.79163708,0.273751912
15,0,0,4459.996,2462.348,2566.512844,39860615843,1.811277691,0.280771645
16,0,0,4465.912632,2443.762105,2567.86987,39451279570,1.827474377,0.286293972
17,0,0,4447.143935,2425.728302,2563.565123,38864468158,1.833323185,0.288231957
18,0,0,4419.985581,2412.901395,2557.336143,38346285957,1.831813596,0.287734542
19,0,0,4380.676781,2402.261727,2548.320363,37793892003,1.823563491,0.284981731
20,0,0,4341.319739,2391.029251,2539.293518,37230571313,1.815669857,0.282292265
21,0,0,4303.543605,2380.896407,2530.629267,36708480358,1.807530807,0.279460506
22,0,0,4267.841212,2386.23596,2522.440645,36557074632,1.788524389,0.272605254
23,0,0,4225.452525,2397.849495,2512.718469,36479612886,1.762184213,0.262503389
24,0,0,4201.385489,2411.825893,2507.198507,36584136568,1.741993691,0.254244446
-24,1,0,4288.56,2511.2,2527.192661,39494762917,1.707773176,0.239106281
-23,1,0,4284.76,2508.18,2526.321101,39394230728,1.708314395,0.239357725
-22,1,0,4282.724,2509.588,2525.854128,39404975349,1.70654466,0.238534021
-21,1,0,4284.38,2514.82,2526.233945,39532090077,1.703652747,0.237178611
-20,1,0,4290.96,2520.02,2527.743119,39705772214,1.702748391,0.236752335
-19,1,0,4307.3,2526.16,2531.490826,39994053050,1.705078063,0.237848106
-18,1,0,4332.9,2528.26,2537.362385,40284207726,1.713787348,0.241877808
-17,1,0,4370.38,2526.5,2545.958716,40596868135,1.729815951,0.249029147
-16,1,0,4418.0,2520.78,2556.880734,40899397667,1.752632122,0.258654569
-15,1,0,4470.34,2508.66,2568.885321,41069134782,1.781963279,0.270156486
-14,1,0,4519.5,2493.04,2580.16055,41095265737,1.812846966,0.281316956
-13,1,0,4565.08,2475.78,2590.614679,41020971944,1.843895661,0.291662431
-12,1,0,4599.1,2459.9,2598.417431,40869280947,1.869628847,0.299640316
-11,1,0,4624.36,2447.08,2604.211009,40718391277,1.889746146,0.30553377
-10,1,0,4641.68,2440.12,2608.183486,40658088370,1.902234316,0.309050648
-9,1,0,4652.4,2438.48,2610.642202,40690288562,1.907909845,0.310614667
-8,1,0,4656.956,2442.26,2611.687156,40823589724,1.906822369,0.310316617
-7,1,0,4656.16,2450.64,2611.504587,41041942690,1.899977149,0.308422745
-6,1,0,4651.32,2460.26,2610.394495,41263449649,1.89058067,0.305772086
-5,1,0,4642.028,2471.064,2608.263303,41481779314,1.878554339,0.30229077
-4,1,0,4628.58,2482.24,2605.178899,41675260082,1.864678677,0.29814508
-3,1,0,4611.24,2491.76,2601.201835,41790734843,1.850595563,0.293789257
-2,1,0,4589.444,2498.42,2596.202752,41791924115,1.836938545,0.289415449
-1,1,0,4560.76,2501.48,2589.623853,41640800214,1.823224651,0.284867413
0,1,0,4524.72,2496.5,2581.357798,41223829625,1.812425396,0.281170684
1,1,0,4480.224,2484.528,2571.152294,40565631252,1.803249551,0.277946434
2,1,0,4432.62,2469.88,2560.233945,39822073847,1.794670186,0.274860072
3,1,0,4385.08,2454.74,2549.330275,39074036055,1.786372488,0.271806894
4,1,0,4350.26,2445.42,2541.344037,38571525825,1.778941859,0.269014083
5,1,0,4328.2,2442.98,2536.284404,38333754373,1.771688675,0.266232878
6,1,0,4318.52,2447.66,2534.06422,38359864764,1.764346355,0.26336044
7,1,0,4319.28,2458.18,2534.238532,38604436086,1.75710485,0.26046957
8,1,0,4324.4,2469.98,2535.412844,38914447870,1.750783407,0.257897685
9,1,0,4333.7,2481.44,2537.545872,39253447021,1.746445612,0.25610616
10,1,0,4348.5,2488.96,2540.940367,39553303028,1.747115261,0.256384164
11,1,0,4367.14,2492.6,2545.215596,39800001778,1.752042044,0.258413413
12,1,0,4389.68,2491.24,2550.385321,39965072681,1.76204621,0.262448511
13,1,0,4416.82,2484.62,2556.610092,40041889306,1.77766419,0.26852816
14,1,0,4438.94,2473.96,2561.683486,39971742681,1.794265065,0.27471258
15,1,0,4454.572,2459.292,2565.268807,39742951429,1.811322934,0.280787398
16,1,0,4456.906316,2442.683158,2565.804201,39355195937,1.824594525,0.285328968
17,1,0,4437.121024,2426.485714,2561.26629,38806939727,1.828620296,0.286675967
18,1,0,4407.185266,2413.323703,2554.40029,38260020351,1.826189028,0.285864153
19,1,0,4365.888604,2402.209768,2544.928579,37680886966,1.817446862,0.282902541
20,1,0,4328.623188,2390.484058,2536.381465,37121737956,1.810772665,0.280595675
21,1,0,4290.208625,2385.38181,2527.570786,36710374380,1.798541687,0.276261547
22,1,0,4250.777333,2390.368,2518.526911,36516430720,1.778294109,0.268767943
23,1,0,4224.68172,2401.81828,2512.541679,36560469008,1.75895144,0.261212297
24,1,0,4214.579387,2414.369638,2510.22463,36750065823,1.74562309,0.255763967
-24,2,0,4306.88,2511.22,2531.394495,39667994120,1.715054834,0.242455635
-23,2,0,4308.14,2507.56,2531.683486,39600317466,1.718060585,0.243817309
-22,2,0,4310.868,2507.708,2532.309174,39628929852,1.719047034,0.244261576
-21,2,0,4317.14,2511.12,2533.747706,39761741573,1.719208959,0.244334379
-20,2,0,4328.22,2514.18,2536.288991,39931930446,1.721523519,0.24537126
-19,2,0,4348.9,2518.04,2541.03211,40209082754,1.727097266,0.247839612
-18,2,0,4378.08,2518.08,2547.724771,40477629772,1.738658025,0.252833972
-17,2,0,4418.14,2514.68,2556.912844,40758737866,1.756939253,0.260402777
-16,2,0,4465.76,2508.06,2567.834862,41015645640,1.780563463,0.269628381
-15,2,0,4515.5,2495.64,2579.243119,41127306299,1.809355516,0.280100637
-14,2,0,4559.34,2480.68,2589.298165,41101354027,1.837939597,0.289741219
-13,2,0,4596.56,2464.8,2597.834862,40977811252,1.864881532,0.298206714
-12,2,0,4620.86,2450.44,2603.408257,40781601200,1.885726645,0.304379166
-11,2,0,4634.92,2439.4,2606.633028,40590874317,1.900024596,0.308435979
-10,2,0,4640.88,2433.96,2608.0,40488471751,1.906719913,0.310288497
-9,2,0,4640.98,2433.58,2608.022936,40479058117,1.907058737,0.310381465
-8,2,0,4637.468,2438.032,2607.217431,40572655444,1.902135821,0.309023318
-7,2,0,4630.86,2446.52,2605.701835,40750501310,1.892835538,0.306413623
-6,2,0,4622.3,2455.78,2603.738532,40932742047,1.882212576,0.303360505
-5,2,0,4610.816,2465.784,2601.104587,41110251095,1.869918857,0.299727351
-4,2,0,4596.1,2476.24,2597.729358,41271292632,1.856080186,0.295503838
-3,2,0,4577.64,2485.32,2593.495413,41362867839,1.841871469,0.291012755
-2,2,0,4554.672,2492.368,2588.227523,41361282812,1.827447632,0.286285043
-1,2,0,4525.16,2496.66,2581.458716,41231396922,1.812485481,0.281191542
0,2,0,4489.7,2493.34,2573.325688,40859053558,1.800677004,0.277028362
1,2,0,4447.924,2483.58,2563.744037,40277043957,1.790932444,0.273493177
2,2,0,4406.0,2471.1,2554.12844,39631942744,1.783011614,0.270550676
3,2,0,4366.62,2457.94,2545.09633,38996851106,1.776536449,0.268097848
4,2,0,4339.54,2449.96,2538.885321,38587706959,1.771269735,0.266070541
5,2,0,4324.88,2447.82,2535.522936,38416677158,1.76682926,0.264338321
6,2,0,4320.3,2451.78,2534.472477,38468268167,1.76210753,0.262472898
7,2,0,4323.72,2460.5,2535.256881,38694709682,1.757252591,0.260529135
8,2,0,4330.2,2470.5,2536.743119,38976347635,1.752762599,0.258707839
9,2,0,4339.54,2480.18,2538.885321,39276178398,1.749687523,0.257447152
10,2,0,4353.68,2486.34,2542.12844,39539406034,1.751039681,0.258002842
11,2,0,4371.42,2488.78,2546.197248,39749939837,1.756450952,0.260205641
12,2,0,4392.74,2486.64,2551.087156,39884570404,1.76653637,0.264223317
13,2,0,4417.86,2479.6,2556.848624,39931841268,1.781682529,0.27005073
14,2,0,4437.48,2469.2,2561.348624,39845371469,1.797132675,0.275753163
15,2,0,4449.864,2455.488,2564.188991,39612977909,1.812211666,0.281096465
16,2,0,4449.364211,2440.247368,2564.07436,39237207169,1.823325073,0.284901304
17,2,0,4424.291379,2425.76954,2558.323711,38691590848,1.823871273,0.285085485
18,2,0,4393.968849,2413.579592,2551.369002,38165857295,1.820519557,0.283951153
19,2,0,4359.511467,2402.016336,2543.465933,37627856514,1.814938309,0.282040206
20,2,0,4317.898083,2391.389137,2533.921579,37061221494,1.805602449,0.278780659
21,2,0,4280.903171,2389.96997,2525.436507,36743532276,1.791195381,0.273589782
22,2,0,4248.948,2395.216,2518.107339,36610361476,1.773931036,0.267098609
23,2,0,4228.9745,2406.176,2513.526261,36691238296,1.757549946,0.260648946
24,2,0,4221.766834,2419.005025,2511.873127,36910963224,1.745249303,0.255608197
-24,3,0,4327.6,2507.14,2536.146789,39771244287,1.726110229,0.247405415
-23,3,0,4333.22,2502.54,2537.43578,39720848727,1.731528767,0.249773779
-22,3,0,4340.344,2501.28,2539.069725,39757397991,1.735249152,0.251378559
-21,3,0,4351.4,2502.82,2541.605505,39891666381,1.73859886,0.252808833
-20,3,0,4367.3,2503.96,2545.252294,40060095691,1.744157255,0.255152153
-19,3,0,4392.62,2505.94,2551.059633,40330523148,1.75288315,0.258757039
-18,3,0,4425.1,2504.56,2558.509174,40582756916,1.766817325,0.264333636
-17,3,0,4466.32,2500.4,2567.963303,40835925885,1.786242201,0.271758408
-16,3,0,4511.98,2493.88,2578.43578,41054952610,1.809220973,0.280053542
-15,3,0,4556.62,2482.42,2588.674312,41124320419,1.835555627,0.28896404
-14,3,0,4593.18,2468.9,2597.059633,41058794174,1.86041557,0.296842617
-13,3,0,4620.6,2454.76,2603.348624,40893439956,1.88230214,0.303386575
-12,3,0,4634.48,2442.18,2606.53211,40661494198,1.89768158,0.307780683
-11,3,0,4637.24,2432.72,2607.165138,40429835524,1.906195534,0.310144468
-10,3,0,4632.28,2428.36,2606.027523,40279105579,1.907575483,0.310523109
-9,3,0,4622.98,2428.52,2603.894495,40218006466,1.903620312,0.309434537
-8,3,0,4612.256,2433.008,2601.434862,40260578493,1.895701124,0.307223917
-7,3,0,4600.18,2441.04,2598.665138,40384756365,1.884516436,0.304029329
-6,3,0,4587.8,2449.58,2595.825688,40517061026,1.872892496,0.3006162
-5,3,0,4573.5,2458.696,2592.545872,40646602211,1.860132363,0.296755602
-4,3,0,4556.72,2468.4,2588.697248,40768011786,1.846021714,0.292341226
-3,3,0,4536.62,2477.34,2584.087156,40838664100,1.831246418,0.287547157
-2,3,0,4512.776,2484.912,2578.618349,40838786107,1.81607075,0.282430191
-1,3,0,4483.54,2490.5,2571.912844,40738843421,1.800256977,0.27687787
0,3,0,4450.74,2489.28,2564.389908,40437500954,1.787962784,0.272397344
1,3,0,4414.288,2482.152,2556.029358,39962263022,1.778411636,0.268812635
2,3,0,4380.18,2472.4,2548.206422,39446454085,1.771630804,0.266210464
3,3,0,4350.32,2461.66,2541.357798,38946575332,1.767230243,0.264495616
4,3,0,4331.2,2455.0,2536.972477,38633233357,1.764236253,0.263316921
5,3,0,4323.0,2453.12,2535.091743,38521413482,1.76224563,0.262527805
6,3,0,4322.46,2456.0,2534.96789,38582146864,1.759959283,0.261616054
7,3,0,4327.4,2462.8,2536.100917,38778169528,1.757105733,0.260469926
