chainage,component,mean_relevance,sum_relevance,share_relevance,AdvanceRate,Torque,Thrust,Penetration,ShieldPressure
110.0,cutterhead,0.7259862422943115,46.46311950683594,0.17746185947685522,0.7425087094306946,-1.105478048324585,-0.9877057671546936,1.2435519695281982,1.8012526035308838
110.0,front_shield,0.7511900067329407,72.11424255371094,0.2754341015881134,0.7425087094306946,-1.105478048324585,-0.9877057671546936,1.2435519695281982,1.8012526035308838
110.0,middle_shield,0.7423227429389954,71.26298522949219,0.272182797989634,0.7425087094306946,-1.105478048324585,-0.9877057671546936,1.2435519695281982,1.8012526035308838
110.0,tail_shield,0.7497913241386414,71.97996520996094,0.2749212409072032,0.7425087094306946,-1.105478048324585,-0.9877057671546936,1.2435519695281982,1.8012526035308838
111.0,cutterhead,0.7250877022743225,46.40561294555664,0.17745195051641444,0.728211522102356,-1.093316912651062,-1.0827291011810303,1.2227009534835815,1.5235427618026733
111.0,front_shield,0.7503822445869446,72.03669738769531,0.27546349781446455,0.728211522102356,-1.093316912651062,-1.0827291011810303,1.2227009534835815,1.5235427618026733
111.0,middle_shield,0.7414562702178955,71.17980194091797,0.2721867871157465,0.728211522102356,-1.093316912651062,-1.0827291011810303,1.2227009534835815,1.5235427618026733
111.0,tail_shield,0.7488412857055664,71.88876342773438,0.27489780827657434,0.728211522102356,-1.093316912651062,-1.0827291011810303,1.2227009534835815,1.5235427618026733
112.0,cutterhead,0.7241436243057251,46.345191955566406,0.17742335627594213,0.8155663013458252,-1.0814265012741089,-1.3020265102386475,1.297338843345642,1.426650047302246
112.0,front_shield,0.7495490908622742,71.95671081542969,0.27547196593103185,0.8155663013458252,-1.0814265012741089,-1.3020265102386475,1.297338843345642,1.426650047302246
112.0,middle_shield,0.7406225800514221,71.09976959228516,0.2721913367756432,0.8155663013458252,-1.0814265012741089,-1.3020265102386475,1.297338843345642,1.426650047302246
112.0,tail_shield,0.7480292320251465,71.81080627441406,0.274913399394341,0.8155663013458252,-1.0814265012741089,-1.3020265102386475,1.297338843345642,1.426650047302246
113.0,cutterhead,0.7231810092926025,46.28358459472656,0.17738473451561027,0.9660547375679016,-1.0398083925247192,-1.2120164632797241,1.4272632598876953,1.2533600330352783
113.0,front_shield,0.7486724853515625,71.87255859375,0.2754560787965111,0.9660547375679016,-1.0398083925247192,-1.2120164632797241,1.4272632598876953,1.2533600330352783
113.0,middle_shield,0.7397909164428711,71.01992797851562,0.27218831860361403,0.9660547375679016,-1.0398083925247192,-1.2120164632797241,1.4272632598876953,1.2533600330352783
113.0,tail_shield,0.7473535537719727,71.74594116210938,0.274970809565675,0.9660547375679016,-1.0398083925247192,-1.2120164632797241,1.4272632598876953,1.2533600330352783
114.0,cutterhead,0.7222045660018921,46.221092224121094,0.17733966166949447,0.9640327095985413,-0.8835205435752869,-1.055685043334961,1.260486364364624,0.9400243759155273
114.0,front_shield,0.7477414011955261,71.78317260742188,0.27541546361640923,0.9640327095985413,-0.8835205435752869,-1.055685043334961,1.260486364364624,0.9400243759155273
114.0,middle_shield,0.7389586567878723,70.94003295898438,0.27218053140691,0.9640327095985413,-0.8835205435752869,-1.055685043334961,1.260486364364624,0.9400243759155273
114.0,tail_shield,0.7467883229255676,71.69168090820312,0.2750644310854957,0.9640327095985413,-0.8835205435752869,-1.055685043334961,1.260486364364624,0.9400243759155273
115.0,cutterhead,0.721211314201355,46.15752410888672,0.1772910852095337,0.8083381652832031,-0.7552955746650696,-0.8323959708213806,0.9965102672576904,0.7314285635948181
115.0,front_shield,0.7467565536499023,71.68862915039062,0.2753560790928462,0.8083381652832031,-0.7552955746650696,-0.8323959708213806,0.9965102672576904,0.7314285635948181
115.0,middle_shield,0.7381144165992737,70.8589859008789,0.2721694187404471,0.8083381652832031,-0.7552955746650696,-0.8323959708213806,0.9965102672576904,0.7314285635948181
115.0,tail_shield,0.7462882995605469,71.6436767578125,0.27518341691876297,0.8083381652832031,-0.7552955746650696,-0.8323959708213806,0.9965102672576904,0.7314285635948181
